"filename", "language", "Properties", "XML", "GDScript", "GDResource", "Markdown", "GDScene", "HTML", "JavaScript", "gdshader", "JSON", "WebAssembly Text Format", "comment", "blank", "total"
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\DefaultAnimations\heartbeat.gd", "GDScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\DefaultAnimations\instant_in_out.gd", "GDScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\DefaultAnimations\shake_x.gd", "GDScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\DefaultAnimations\shake_y.gd", "GDScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\DefaultAnimations\slide_down_in_out.gd", "GDScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\DefaultAnimations\slide_left_in_out.gd", "GDScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 27
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\DefaultAnimations\slide_right_in_out.gd", "GDScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 28
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\DefaultAnimations\slide_up_in.gd", "GDScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\DefaultAnimations\tada.gd", "GDScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\DefaultAnimations\zoom_center_in_out.gd", "GDScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 37
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\DefaultAnimations\zoom_in_out.gd", "GDScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\DialogicPortraitAnimationsUtil.gd", "GDScript", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 48
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\class_dialogic_animation.gd", "GDScript", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 19, 25, 78
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\custom_portrait_thumbnail.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\default_portrait.gd", "GDScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 16
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\default_portrait.tscn", "GDScene", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 4, 10
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\default_portrait_thumbnail.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\dialogic_portrait.gd", "GDScript", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 40, 31, 122
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\event_character.gd", "GDScript", 0, 0, 401, 0, 0, 0, 0, 0, 0, 0, 0, 60, 118, 579
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\icon.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\icon.svg", "XML", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\icon.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\icon_position.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\index.gd", "GDScript", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 59
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\node_portrait_container.gd", "GDScript", 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 44, 60, 259
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\portrait_position.svg", "XML", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\portrait_position.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\preview_character.tres", "GDResource", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\settings_portraits.gd", "GDScript", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27, 93
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\settings_portraits.tscn", "GDScene", 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 34, 161
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\simple_image_portrait_thumbnail.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\subsystem_containers.gd", "GDScript", 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 15, 63, 285
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\subsystem_portraits.gd", "GDScript", 0, 0, 427, 0, 0, 0, 0, 0, 0, 0, 0, 89, 199, 715
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\update_mirror.svg", "XML", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\update_mirror.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\update_portrait.svg", "XML", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\update_portrait.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\update_position.svg", "XML", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\update_position.svg.2023_09_23_08_37_47.0.svg", "XML", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\update_position.svg.2023_09_23_08_37_47.0.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\update_position.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\update_z_index.svg", "XML", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Character\update_z_index.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Choice\event_choice.gd", "GDScript", 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 33, 53, 233
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Choice\icon.svg", "XML", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 11
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Choice\icon.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Choice\index.gd", "GDScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Choice\node_button_sound.gd", "GDScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 53
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Choice\node_choice_button.gd", "GDScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 16, 10, 46
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Choice\settings_choices.gd", "GDScript", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 68
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Choice\settings_choices.tscn", "GDScene", 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 35, 177
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Choice\subsystem_choices.gd", "GDScript", 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 35, 73, 282
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Choice\ui_choice_end.gd", "GDScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 29
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Choice\ui_choice_end.tscn", "GDScene", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 6, 21
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Clear\clear_background.svg", "XML", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Clear\clear_background.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Clear\clear_characters.svg", "XML", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Clear\clear_characters.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Clear\clear_music.svg", "XML", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Clear\clear_music.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Clear\clear_positions.svg", "XML", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Clear\clear_positions.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Clear\clear_style.svg", "XML", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Clear\clear_style.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Clear\clear_textbox.svg", "XML", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Clear\clear_textbox.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Clear\event_clear.gd", "GDScript", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 15, 29, 115
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Clear\icon.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Clear\index.gd", "GDScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Comment\event_comment.gd", "GDScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 17, 24, 66
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Comment\icon.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Comment\index.gd", "GDScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Condition\event_condition.gd", "GDScript", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 23, 37, 149
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Condition\icon.svg", "XML", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 13
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Condition\icon.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Condition\index.gd", "GDScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Condition\ui_condition_end.gd", "GDScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 52
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Condition\ui_condition_end.tscn", "GDScene", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Core\event_end_branch.gd", "GDScript", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 83
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Core\icon.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Core\index.gd", "GDScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 28
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Core\subsystem_animation.gd", "GDScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 43
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Core\subsystem_expression.gd", "GDScript", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 11, 23, 96
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\Core\subsystem_input.gd", "GDScript", 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 31, 66, 218
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Base_Default\default_layout_base.gd", "GDScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 22
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Base_Default\default_layout_base.tscn", "GDScene", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Base_Default\part_config.cfg", "Properties", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Base_TextBubble\part_config.cfg", "Properties", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Base_TextBubble\text_bubble_base.gd", "GDScript", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26, 95
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Base_TextBubble\text_bubble_base.tscn", "GDScene", 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 8, 56
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_FullBackground\background_layer_icon.svg", "XML", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_FullBackground\background_layer_icon.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_FullBackground\full_background_layer.gd", "GDScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_FullBackground\full_background_layer.tscn", "GDScene", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 4, 26
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_FullBackground\part_config.cfg", "Properties", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_FullBackground\preview.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_Glossary\glossary_popup_layer.gd", "GDScript", 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 11, 45, 178
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_Glossary\glossary_popup_layer.tscn", "GDScene", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 13, 88
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_Glossary\part_config.cfg", "Properties", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_Glossary\popup_glossary_layer_icon.svg", "XML", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 21
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_Glossary\popup_glossary_layer_icon.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_Glossary\preview.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_History\example_history_item.gd", "GDScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 31
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_History\example_history_item.tscn", "GDScene", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 8, 47
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_History\history_icon.svg", "XML", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 24
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_History\history_icon.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_History\history_layer.gd", "GDScript", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 2, 37, 152
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_History\history_layer.tscn", "GDScene", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 9, 94
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_History\part_config.cfg", "Properties", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_History\preview.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_Input\full_advance_input_layer.gd", "GDScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_Input\full_advance_input_layer.tscn", "GDScene", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 4, 25
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_Input\input_layer_icon.svg", "XML", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 15
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_Input\input_layer_icon.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_Input\part_config.cfg", "Properties", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_Input\preview.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_SpeakerPortraitTextbox\default_stylebox.tres", "GDResource", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_SpeakerPortraitTextbox\part_config.cfg", "Properties", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_SpeakerPortraitTextbox\preview.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_SpeakerPortraitTextbox\speaker-textbox-icon.svg", "XML", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 20
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_SpeakerPortraitTextbox\speaker-textbox-icon.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_SpeakerPortraitTextbox\speaker_portrait_textbox_layer.gd", "GDScript", 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22, 130
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_SpeakerPortraitTextbox\textbox_with_speaker_portrait.tscn", "GDScene", 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 14, 125
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_TextInput\part_config.cfg", "Properties", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_TextInput\preview.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_TextInput\text_input_layer.gd", "GDScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 15
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_TextInput\text_input_layer.tscn", "GDScene", 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 11, 77
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_TextInput\text_input_layer_icon.svg", "XML", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 24
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_TextInput\text_input_layer_icon.svg.import", "GDResource", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_Textbubble\part_config.cfg", "Properties", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_Textbubble\preview.png.import", "GDResource", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_Textbubble\speech_bubble.gdshader", "gdshader", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 3, 18
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_Textbubble\text_bubble.gd", "GDScript", 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 3, 50, 203
"c:\Users\nightscratch\Documents\rpg-game\addons\dialogic\Modules\DefaultLayoutParts\Layer_Textbubble\text_bubble.gdshader", "gdshader", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 3, 18
